movieId,genreId
1927,18
1928,8
1928,19
1929,8
1929,15
1931,2
1931,8
1932,8
1932,13
1933,8
1934,5
1934,15
1936,8
1936,18
1937,5
1937,8
1937,13
1938,8
1939,8
1939,18
1940,8
1941,8
1942,8
1944,8
1944,15
1944,18
1945,6
1945,8
1946,8
1946,15
1947,8
1947,13
1947,15
1948,2
1948,5
1948,15
1949,8
1950,8
1950,14
1951,8
1951,13
1952,8
1953,1
1953,6
1953,17
1954,8
1955,8
1956,8
1957,8
1958,5
1958,8
1959,8
1959,15
1960,8
1961,8
1962,8
1963,5
1963,6
1964,8
1964,14
1965,5
1965,16
1966,5
1967,2
1967,9
1967,13
1968,5
1968,8
1969,11
1970,11
1970,17
1971,11
1971,17
1972,11
1973,11
1974,11
1974,14
1974,17
1975,11
1976,11
1977,11
1978,11
1979,11
1980,11
1981,11
1982,11
1983,11
1984,11
1985,11
1986,11
1987,11
1990,11
1991,11
1991,17
1992,11
1992,17
1993,5
1993,11
1993,17
1994,11
1994,17
1995,11
1995,17
1996,11
1996,17
1997,11
1997,14
1998,11
1999,11
2000,1
2000,5
2000,6
2000,8
2001,1
2001,5
2001,6
2001,8
2002,1
2002,5
2002,6
2002,8
2003,5
2003,11
2004,5
2004,11
2005,1
2005,2
2005,4
2005,5
2005,9
2006,1
2006,5
2006,15
2007,5
2008,6
2008,8
2008,10
2009,8
2009,14
2009,16
2009,17
2010,8
2010,16
2011,2
2011,5
2011,16
2012,2
2012,5
2012,16
2012,19
2013,1
2013,2
2013,8
2014,4
2014,5
2014,9
2015,4
2015,5
2015,9
2016,4
2016,5
2016,19
2017,4
2017,9
2017,13
2018,3
2018,4
2018,8
2019,1
2019,2
2019,8
2020,8
2020,15
2021,2
2021,16
2022,8
2023,6
2023,8
2023,14
2023,17
2024,8
2024,14
2025,8
2025,15
2026,11
2026,17
2027,5
2027,6
2028,1
2028,8
2028,18
2032,4
2032,5
2033,2
2033,3
2033,4
2033,9
2034,4
2034,16
2035,4
2035,5
2036,4
2036,5
2037,2
2037,4
2037,5
2038,4
2038,5
2038,16
2040,4
2040,5
2041,1
2041,2
2041,4
2041,5
2042,4
2042,5
2043,2
2043,4
2043,9
2044,5
2044,9
2046,2
2046,4
2046,16
2048,1
2048,3
2048,4
2048,6
2050,2
2050,4
2050,5
2051,2
2051,4
2051,5
2052,4
2052,5
2052,9
2052,11
2053,4
2053,5
2053,16
2054,2
2054,4
2054,5
2054,9
2054,16
2055,1
2055,5
2055,19
2056,2
2056,4
2057,2
2057,4
2058,1
2058,6
2058,8
2058,14
2058,17
2059,4
2059,5
2059,15
2060,5
2064,7
2065,5
2065,8
2065,9
2065,15
2066,10
2067,8
2067,15
2067,18
2068,8
2068,9
2068,14
2069,8
2070,8
2070,15
2070,19
2071,8
2072,5
2073,5
2074,6
2074,8
2074,15
2075,8
2075,18
2076,8
2076,14
2076,17
2077,2
2077,4
2078,3
2078,4
2078,5
2078,13
2080,3
2080,4
2080,5
2080,15
2081,3
2081,4
2081,5
2081,13
2081,15
2082,4
2082,5
2083,4
2083,5
2083,13
2084,4
2084,13
2085,2
2085,3
2085,4
2087,3
2087,4
2087,9
2087,13
2088,2
2088,5
2088,13
2089,2
2089,3
2089,4
2090,2
2090,3
2090,4
2090,6
2090,8
2091,4
2091,16
2092,2
2092,3
2092,4
2092,9
2092,13
2092,15
2093,2
2093,4
2093,9
2094,1
2094,2
2094,16
2095,4
2095,5
2096,3
2096,4
2096,13
2097,4
2097,8
2097,9
2097,14
2097,17
2098,4
2098,5
2099,2
2099,3
2099,4
2099,13
2100,5
2100,9
2100,15
2102,3
2102,4
2102,5
2102,13
2103,2
2103,4
2103,9
2103,19
2104,8
2105,1
2105,2
2105,16
2106,8
2106,18
2107,11
2107,17
2108,5
2108,15
2109,5
2110,5
2110,6
2110,17
2111,5
2112,6
2112,8
2114,8
2115,1
2115,2
2115,9
2116,2
2116,3
2116,4
2116,9
2117,8
2117,16
2118,17
2119,11
2120,8
2120,11
2121,11
2121,17
2122,11
2122,17
2123,3
2123,4
2123,5
2123,8
2123,9
2124,4
2124,5
2124,9
2125,5
2125,8
2125,15
2126,1
2126,6
2126,14
2126,17
2130,6
2130,8
2130,15
2131,8
2132,8
2133,2
2133,5
2134,5
2134,9
2134,16
2135,2
2135,4
2135,13
2136,5
2136,16
2137,3
2137,4
2138,2
2138,3
2138,4
2138,8
2138,9
2139,2
2139,3
2139,4
2139,8
2140,2
2140,9
2141,2
2141,3
2141,4
2141,5
2142,2
2142,3
2142,4
2142,13
2142,19
2143,2
2143,9
2143,15
2144,5
2144,15
2145,5
2145,8
2145,15
2146,8
2146,15
2147,2
2147,8
2147,9
2148,5
2148,9
2148,11
2149,5
2149,9
2149,11
2150,2
2150,5
2151,5
2152,4
2152,5
2153,1
2153,2
2154,8
2154,15
2155,5
2155,8
2156,5
2156,8
2156,15
2159,6
2159,11
2159,17
2160,8
2160,11
2160,17
2161,2
2161,4
2161,9
2162,2
2162,4
2162,9
2163,5
2163,11
2164,1
2164,5
2164,8
2164,11
2165,5
2165,8
2166,6
2166,8
2166,15
2166,17
2167,1
2167,11
2167,17
2169,5
2170,1
2170,5
2171,5
2171,8
2171,15
2172,5
2172,8
2174,5
2174,9
2175,8
2175,15
2176,6
2176,8
2176,17
2177,5
2177,17
2178,17
2179,17
2180,17
2181,8
2181,14
2181,15
2181,17
2182,8
2182,10
2182,17
2183,2
2183,8
2183,14
2183,17
2184,5
2184,14
2185,17
2186,6
2186,8
2186,10
2186,17
2187,14
2187,15
2187,17
2188,8
2190,8
2193,1
2193,2
2193,9
2194,1
2194,6
2194,8
2195,5
2196,1
2201,8
2202,8
2202,18
2203,6
2203,8
2203,17
2204,14
2204,17
2205,5
2205,15
2206,10
2206,14
2206,17
2207,8
2208,8
2208,14
2208,17
2210,17
2211,17
2212,8
2212,17
2226,8
2227,6
2227,8
2227,17
2231,8
2232,11
2232,14
2232,16
2232,17
2236,8
2239,5
2239,8
2240,8
2241,5
2243,5
2243,8
2243,15
2244,5
2244,15
2245,5
2245,8
2245,15
2247,5
2248,5
2248,8
2248,15
2249,5
2252,5
2252,8
2253,5
2253,9
2255,5
2256,11
2256,16
2257,5
2257,15
2259,5
2259,15
2260,6
2260,8
2261,5
2262,5
2262,8
2262,15
2263,8
2263,9
2263,17
2264,5
2264,6
2265,2
2265,5
2266,5
2266,15
2267,14
2267,17
2268,6
2268,8
2268,17
2269,8
2269,15
2271,8
2272,8
2273,1
2273,5
2273,6
2273,17
2275,1
2275,2
2275,16
2278,1
2278,6
2278,17
2279,11
2279,17
2280,6
2281,1
2281,6
2281,8
2282,5
2282,8
2283,8
2286,5
2287,11
2287,16
2287,17
2288,1
2288,11
2288,16
2288,17
2289,5
2289,6
2289,8
2290,5
2290,8
2291,8
2291,9
2291,15
2292,5
2292,15
2294,2
2294,3
2294,4
2294,5
2294,9
2295,5
2296,5
2297,2
2297,8
2297,9
2297,15
2298,17
2300,5
2301,5
2301,13
2302,5
2303,8
2303,13
2304,8
2306,5
2307,1
2307,6
2310,8
2311,16
2312,8
2313,8
2314,8
2315,5
2315,11
2315,17
2316,8
2316,9
2316,14
2316,15
2318,5
2318,8
2320,8
2320,17
2321,5
2321,8
2321,9
2322,1
2322,16
2322,18
2323,7
2324,5
2324,8
2324,15
2324,18
2325,5
2327,9
2327,11
2327,17
2328,11
2328,19
2329,6
2329,8
2330,5
2330,7
2331,5
2331,8
2331,15
2332,6
2332,8
2333,8
2334,1
2334,17
2335,5
2336,8
2337,8
2338,11
2338,14
2338,17
2339,5
2339,15
2340,15
2342,5
2342,8
2344,1
2344,2
2344,8
2344,17
2346,14
2346,16
2346,17
2347,8
2348,8
2349,5
2349,17
2350,5
2351,8
2352,5
2352,8
2353,1
2353,17
2354,3
2354,4
2354,5
2355,2
2355,3
2355,4
2355,5
2356,5
2357,8
2358,8
2358,18
2359,5
2360,8
2361,5
2362,8
2363,8
2363,11
2363,16
2364,1
2364,11
2364,16
2364,17
2365,1
2365,16
2366,1
2366,2
2366,9
2366,11
2367,2
2367,9
2367,15
2367,16
2367,17
2368,2
2368,16
2369,5
2369,8
2369,15
2370,1
2370,2
2370,8
2371,5
2371,6
2371,14
2372,5
2373,1
2373,2
2373,9
2374,5
2374,8
2375,5
2376,1
2376,2
2376,17
2377,11
2377,16
2378,5
2378,6
2379,5
2379,6
2380,5
2380,6
2381,5
2381,6
2382,5
2382,6
2383,5
2383,6
2384,2
2384,4
2384,8
2385,5
2385,15
2387,5
2387,6
2388,8
2388,15
2389,6
2389,11
2389,17
2390,5
2391,6
2391,8
2391,17
2392,4
2392,5
2392,8
2393,1
2393,8
2393,15
2393,16
2394,3
2394,13
2395,5
2395,8
2396,5
2396,8
2396,15
2398,5
2398,8
2399,2
2399,4
2399,9
2400,4
2400,8
2400,9
2401,19
2402,1
2402,2
2402,17
2403,1
2403,2
2403,8
2403,17
2404,1
2404,2
2404,17
2404,18
2405,1
2405,2
2405,5
2405,15
2406,1
2406,2
2406,5
2406,15
2407,5
2407,16
2408,5
2408,16
2409,1
2409,8
2410,1
2410,8
2411,1
2411,8
2412,1
2412,8
2413,5
2413,6
2413,14
2413,17
2414,1
2414,2
2414,4
2414,9
2414,14
2414,17
2415,8
2415,15
2416,5
2417,5
2417,8
2418,5
2419,8
2419,17
2420,8
2421,1
2421,2
2421,8
2422,1
2422,2
2422,4
2422,8
2423,5
2424,5
2424,15
2425,6
2427,1
2427,8
2427,18
2428,11
2428,16
2429,1
2429,2
2429,8
2429,9
2429,17
2430,2
2430,4
2430,8
2431,5
2431,8
2432,8
2433,8
2435,8
2436,5
2436,8
2436,18
2439,8
2442,8
2443,8
2443,15
2445,8
2446,11
2446,17
2447,5
2447,8
2448,11
2448,16
2450,2
2450,5
2450,16
2451,11
2453,8
2453,9
2454,11
2454,14
2454,16
2455,8
2455,11
2455,16
2455,17
2456,11
2456,16
2457,1
2457,5
2458,5
2458,6
2459,11
2460,11
2462,11
2463,5
2465,11
2467,6
2467,8
2467,14
2467,17
2468,1
2468,5
2468,15
2468,17
2469,5
2469,8
2470,2
2470,5
2471,1
2471,2
2471,5
2472,5
2473,5
2474,8
2475,1
2475,14
2475,17
2476,1
2476,18
2477,2
2478,5
2478,19
2481,8
2481,15
2482,5
2482,15
2483,2
2483,5
2483,17
2485,5
2485,15
2488,8
2488,11
2488,17
2490,1
2490,17
2491,5
2491,15
2492,5
2492,15
2493,8
2494,7
2495,3
2495,16
2496,5
2496,15
2497,15
2498,5
2498,16
2500,5
2501,8
2502,5
2502,6
2503,8
2504,5
2504,8
2505,8
2505,14
2505,17
2506,5
2506,8
2506,15
2511,6
2511,10
2512,8
2513,11
2514,5
2514,11
2515,11
2516,11
2517,11
2518,5
2520,8
2521,1
2521,8
2521,17
2522,8
2523,8
2523,17
2524,1
2524,2
2524,8
2524,17
2525,1
2525,11
2525,16
2526,16
2527,1
2527,16
2527,17
2527,19
2528,1
2528,2
2528,16
2529,1
2529,8
2529,16
2530,1
2530,16
2531,1
2531,16
2532,1
2532,16
2533,1
2533,16
2534,1
2535,1
2535,8
2535,17
2537,2
2538,7
2539,5
2540,1
2540,6
2540,8
2540,17
2541,8
2542,5
2542,6
2542,17
2544,8
2544,15
2546,8
2548,11
2549,1
2549,16
2550,11
2550,17
2551,8
2551,11
2551,17
2552,5
2553,11
2553,16
2553,17
2554,11
2554,16
2554,17
2555,5
2557,8
2557,17
2558,5
2558,15
2559,3
2559,4
2560,11
2560,17
2561,6
2561,17
2563,8
2565,8
2565,13
2565,15
2566,3
2566,4
2567,5
2568,1
2568,6
2570,8
2570,15
2571,1
2571,16
2571,17
2572,5
2572,15
2573,8
2573,13
2574,5
2575,8
2577,5
2577,8
2579,6
2579,14
2579,17
2580,5
2580,6
2581,5
2581,15
2582,1
2582,5
2583,5
2583,8
2585,8
2585,15
2586,5
2586,6
2586,17
2587,5
2587,6
2587,8
2589,5
2589,8
2589,15
2590,8
2593,5
2594,8
2594,15
2594,16
2594,17
2596,5
2596,8
2597,5
2597,15
2598,5
2599,5
2600,1
2600,16
2600,17
2605,6
2605,17
2606,5
2606,11
2607,8
2607,15
2609,8
2611,8
2612,8
2612,10
2613,5
2613,11
2613,16
2614,1
2614,11
2614,16
2615,2
2615,16
2616,1
2616,6
2617,1
2617,2
2617,5
2617,9
2617,11
2617,17
2618,5
2620,8
2620,15
2622,5
2622,9
2623,5
2624,8
2624,9
2625,1
2625,2
2625,6
2625,16
2625,17
2628,1
2628,2
2628,16
2629,5
2629,15
2630,8
2632,2
2632,8
2632,14
2633,11
2633,15
2634,11
2639,8
2640,1
2640,2
2640,16
2641,1
2641,16
2642,1
2642,2
2642,16
2643,1
2643,2
2643,16
2644,11
2648,8
2648,11
2648,16
2651,11
2652,11
2654,8
2654,9
2654,11
2655,11
2656,11
2656,16
2657,5
2657,11
2657,13
2657,16
2659,5
2659,7
2660,11
2660,16
2661,16
2662,1
2662,8
2662,16
2664,11
2664,16
2664,17
2665,16
2668,11
2668,16
2669,18
2670,18
2671,5
2671,15
2672,8
2672,16
2672,17
2674,8
2674,9
2676,8
2676,17
2677,7
2677,13
2681,5
2681,15
2681,16
2682,8
2683,1
2683,2
2683,5
2686,8
2686,14
2687,2
2687,3
2687,4
2687,8
2688,6
2688,8
2688,14
2688,17
2690,5
2690,15
2691,8
2692,1
2692,6
2693,7
2694,5
2695,8
2696,5
2697,5
2697,8
2697,15
2698,16
2699,5
2699,11
2700,3
2700,5
2700,13
2701,1
2701,5
2701,16
2701,19
2702,8
2706,5
2706,15
2707,17
2708,15
2709,4
2709,5
2710,8
2710,11
2710,17
2712,8
2712,14
2712,17
2713,11
2713,17
2716,1
2716,5
2716,16
2717,5
2717,9
2717,16
2718,5
2719,11
2719,17
2720,1
2720,2
2720,4
2720,5
2722,1
2722,11
2722,16
2722,17
2723,1
2723,5
2723,9
2724,5
2724,15
2725,8
2726,6
2726,10
2727,6
2727,10
2728,1
2728,8
2728,15
2728,18
2729,8
2729,15
2730,8
2730,15
2730,18
2731,6
2731,8
2732,8
2732,15
2733,2
2733,5
2733,15
2734,2
2734,8
2734,17
2735,1
2735,2
2735,5
2735,9
2735,14
2736,5
2737,1
2737,8
2737,17
2738,5
2738,8
2739,8
2740,11
2740,16
2741,1
2741,6
2741,17
2742,5
2742,8
2743,8
2744,8
2745,8
2746,5
2746,11
2746,13
2747,5
2747,11
2748,1
2748,2
2748,5
2749,8
2749,14
2750,5
2750,8
2751,5
2751,8
2752,5
2752,14
2754,11
2757,8
2759,5
2761,2
2761,3
2761,4
2761,8
2761,16
2762,8
2762,11
2762,14
2763,1
2763,14
2764,6
2764,8
2764,15
2764,17
2765,5
2765,8
2766,5
2766,8
2769,6
2769,8
2770,5
2771,8
2772,5
2774,5
2774,15
2775,8
2779,5
2782,11
2784,11
2786,5
2787,11
2788,5
2789,11
2790,11
2790,17
2791,5
2792,5
2793,5
2793,11
2793,15
2793,17
2794,2
2794,5
2794,15
2795,5
2796,5
2797,5
2797,8
2797,9
2797,15
2798,4
2798,5
2799,5
2800,2
2800,3
2800,4
2800,8
2800,9
2801,8
2801,15
2802,1
2802,8
2802,15
2802,17
2803,6
2803,8
2803,14
2803,15
2803,17
2804,4
2804,5
2805,5
2805,15
2806,5
2806,17
2807,1
2807,16
2808,1
2808,16
2810,3
2810,11
2810,14
2810,17
2812,1
2812,17
2813,7
2815,1
2815,18
2816,1
2816,18
2817,1
2818,1
2818,18
2819,8
2819,14
2819,15
2819,17
2820,8
2822,2
2822,15
2824,7
2824,8
2826,1
2826,2
2826,9
2827,11
2827,16
2827,17
2828,4
2828,5
2829,5
2835,1
2835,2
2835,5
2835,17
2836,5
2837,5
2837,15
2839,8
2840,8
2840,17
2841,11
2841,14
2841,17
2843,5
2843,15
2844,8
2844,14
2846,2
2846,4
2846,5
2846,8
2847,2
2847,8
2847,15
2848,8
2851,2
2851,16
2851,17
2852,8
2856,17
2857,2
2857,3
2857,5
2857,9
2857,13
2858,8
2858,15
2859,7
2859,13
2860,5
2861,5
2861,8
2862,8
2863,2
2863,5
2863,13
2865,5
2866,8
2867,5
2867,11
2867,17
2868,11
2870,5
2871,2
2871,8
2871,17
2872,2
2872,9
2874,5
2874,13
2874,15
2875,8
2875,14
2875,15
2876,3
2876,4
2876,9
2877,13
2878,11
2879,1
2879,2
2879,5
2880,1
2880,2
2880,5
2881,1
2881,6
2881,8
2881,17
2882,8
2883,5
2883,8
2884,5
2884,15
2885,8
2885,15
2886,4
2886,5
2887,1
2887,5
2888,5
2888,15
2889,5
2889,8
2890,1
2890,2
2890,5
2890,8
2890,18
2891,5
2892,1
2892,8
2893,1
2893,2
2893,8
2894,8
2894,15
2896,19
2897,5
2897,18
2898,11
2898,14
2899,2
2899,3
2899,4
2900,11
2900,16
2901,11
2901,16
2902,11
2902,14
2902,17
2903,11
2903,17
2905,1
2905,2
2905,8
2906,8
2906,15
2907,5
2908,8
2912,6
2912,8
2912,17
2915,5
2916,1
2916,2
2916,16
2916,17
2917,6
2917,17
2918,5
2919,8
2919,15
2919,18
2921,19
2922,6
2922,8
2922,19
2924,1
2924,5
2925,8
2926,5
2926,8
2927,8
2927,15
2928,8
2929,8
2929,15
2930,7
2931,5
2931,6
2931,8
2931,9
2932,8
2935,5
2935,15
2936,2
2936,5
2936,15
2937,5
2939,8
2939,17
2940,8
2940,10
2940,14
2940,15
2941,13
2941,15
2941,18
2942,8
2942,15
2943,8
2943,15
2944,1
2944,8
2944,18
2946,5
2946,13
2947,1
2947,2
2947,17
2948,1
2948,2
2948,17
2949,1
2949,2
2949,17
2950,2
2950,8
2950,15
2951,1
2951,19
2952,6
2952,8
2952,17
2953,4
2953,5
2956,1
2956,6
2956,17
2959,1
2959,6
2959,8
2959,17
2961,5
2961,8
2962,5
2962,15
2964,8
2965,1
2966,2
2966,8
2967,8
2967,17
2968,2
2968,5
2968,9
2968,16
2969,8
2969,15
2970,2
2970,8
2971,8
2971,9
2971,13
2972,8
2972,18
2973,5
2973,6
2973,8
2974,11
2974,17
2975,5
2975,8
2976,8
2977,5
2977,8
2978,5
2978,15
2979,8
2982,11
2982,17
2983,17
2984,7
2985,1
2985,6
2985,8
2985,16
2985,17
2986,1
2986,6
2986,16
2986,17
2987,2
2987,3
2987,4
2987,5
2987,6
2987,9
2987,14
2988,8
2989,1
2989,2
2989,17
2990,1
2990,2
2990,17
2991,1
2991,2
2991,17
2992,11
2992,17
2993,1
2993,2
2993,17
2995,11
2995,17
2996,8
2997,5
2997,8
2997,9
3000,1
3000,2
3000,3
3000,8
3000,9
3002,7
3003,5
3003,8
3003,15
3003,18
3004,5
3004,15
3005,17
3006,8
3006,17
3007,7
3008,8
3008,16
3010,8
3011,8
3013,5
3013,11
3014,5
3015,17
3016,11
3017,11
3018,5
3018,11
3018,16
3019,6
3019,8
3020,1
3020,8
3021,11
3022,5
3022,18
3024,11
3024,16
3028,5
3029,1
3029,8
3030,1
3030,2
3031,5
3032,1
3032,8
3032,16
3032,17
3033,5
3033,16
3034,2
3034,3
3034,4
3034,5
3034,13
3035,5
3035,8
3035,18
3036,2
3036,8
3037,19
3038,8
3039,5
3040,5
3041,5
3042,5
3043,5
3044,14
3044,15
3044,17
3045,5
3045,8
3046,5
3046,15
3048,5
3051,5
3051,8
3052,2
3052,5
3052,9
3053,8
3053,18
3054,2
3054,3
3054,4
3054,9
3054,16
3055,17
3056,6
3056,8
3056,17
3057,5
3060,5
3060,8
3060,13
3061,5
3061,13
3062,1
3062,8
3062,18
3063,8
3063,17
3064,8
3064,17
3066,1
3066,8
3066,18
3067,5
3067,8
3068,8
3068,14
3070,2
3070,5
3070,16
3071,5
3071,8
3072,5
3072,15
3073,8
3073,15
3074,19
3075,8
3075,11
3076,5
3077,7
3078,8
3079,5
3079,8
3079,15
3081,9
3081,11
3081,14
3081,15
3082,1
3082,2
3082,17
3083,8
3086,4
3086,5
3086,9
3086,13
3087,5
3087,9
3087,15
3088,5
3088,9
3089,8
3090,8
3091,8
3091,18
3093,8
3093,19
3094,8
3094,15
3095,8
3096,5
3097,5
3097,8
3097,15
3098,8
3099,5
3099,8
3099,15
3100,8
3101,8
3101,17
3102,6
3102,15
3102,17
3103,8
3103,15
3104,1
3104,5
3104,6
3104,17
3105,8
3105,14
3106,8
3106,15
3107,1
3107,8
3108,5
3108,8
3108,9
3108,15
3109,8
3111,8
3112,8
3113,1
3113,9
3113,11
3113,14
3113,17
3114,2
3114,3
3114,4
3114,5
3114,9
3115,8
3117,8
3117,15
3117,18
3120,5
3125,8
3127,5
3127,8
3129,5
3129,8
3130,5
3130,6
3130,8
3132,5
3132,8
3134,8
3134,18
3135,8
3138,8
3141,8
3142,7
3142,13
3143,8
3143,18
3145,8
3146,5
3147,6
3147,8
3148,8
3150,8
3150,17
3152,8
3153,1
3153,2
3153,9
3155,8
3155,15
3156,8
3156,15
3156,16
3157,4
3157,5
3157,9
3158,8
3159,3
3159,4
3159,13
3159,12
3160,8
3161,8
3161,15
3162,5
3162,8
3163,5
3163,8
3163,13
3165,1
3165,8
3167,5
3167,8
3168,2
3168,8
3169,6
3169,8
3169,17
3171,8
3173,8
3174,5
3174,8
3175,2
3175,5
3175,16
3176,8
3176,14
3176,17
3177,5
3178,8
3179,8
3181,8
3182,7
3183,8
3185,8
3186,8
3189,4
3189,8
3190,2
3190,16
3190,17
3192,8
3194,8
3194,15
3196,8
3196,18
3197,1
3197,6
3197,15
3197,17
3198,6
3198,8
3200,5
3200,8
3201,8
3203,17
3204,1
3204,14
3204,17
3206,15
3208,1
3208,5
3210,5
3210,8
3210,15
3211,8
3213,3
3213,4
3214,8
3217,8
3219,14
3219,17
3221,8
3223,8
3224,8
3225,5
3225,15
3230,17
3235,5
3238,17
3240,5
3241,5
3243,5
3244,5
3244,15
3246,8
3247,5
3247,6
3248,5
3249,8
3249,17
3250,8
3251,8
3251,14
3252,8
3253,5
3254,5
3255,5
3255,8
3256,1
3256,6
3256,8
3256,17
3257,8
3257,15
3257,17
3258,5
3258,9
3259,2
3259,8
3259,15
3260,8
3261,5
3261,8
3261,15
3262,6
3262,8
3262,14
3262,17
3263,5
3263,8
3264,1
3264,5
3264,11
3265,1
3265,6
3265,8
3265,17
3266,5
3266,6
3266,8
3266,17
3267,1
3267,6
3267,17
3267,19
3268,1
3268,5
3269,8
3269,15
3269,16
3270,5
3270,8
3270,15
3271,8
3272,6
3272,8
3273,5
3273,11
3273,14
3273,17
3274,8
3274,17
3275,1
3275,6
3275,8
3275,17
3276,5
3280,11
3281,7
3283,1
3284,5
3284,14
3284,15
3285,2
3285,8
3286,5
3287,3
3287,4
3289,8
3294,11
3295,8
3296,8
3298,6
3298,8
3298,17
3299,5
3299,8
3300,11
3300,16
3300,17
3301,5
3301,6
3302,5
3303,7
3306,5
3307,5
3307,8
3307,15
3308,5
3308,8
3310,5
3310,8
3313,5
3315,13
3316,1
3316,17
3317,5
3317,8
3323,5
3323,6
3324,5
3325,5
3325,8
3326,5
3326,16
3327,7
3328,6
3328,8
3329,8
3329,15
3330,8
3330,15
3331,8
3334,6
3334,8
3334,10
3334,17
3338,7
3341,5
3342,8
3342,18
3344,11
3345,2
3345,4
3347,2
3347,8
3350,8
3353,5
3353,15
3354,16
3355,9
3355,11
3355,14
3355,17
3357,8
3357,15
3358,5
3358,8
3358,9
3358,15
3359,5
3359,8
3360,8
3360,15
3361,5
3361,8
3361,15
3362,6
3362,8
3363,5
3363,8
3364,6
3364,10
3365,8
3365,19
3368,15
3368,19
3370,8
3370,17
3372,1
3372,18
3374,8
3378,8
3379,8
3384,1
3384,6
3385,5
3386,8
3386,14
3386,17
3387,5
3387,14
3388,4
3388,5
3389,1
3389,2
3390,2
3390,6
3390,8
3390,15
3391,5
3392,5
3393,5
3393,9
3393,15
3394,5
3394,15
3395,5
3396,2
3396,4
3396,5
3396,13
3397,4
3397,5
3398,4
3398,5
3398,13
3400,2
3400,3
3400,4
3400,9
3401,2
3401,16
3402,5
3402,8
3402,15
3403,8
3403,17
3404,1
3404,8
3405,1
3405,8
3406,1
3406,2
3406,8
3406,18
3408,8
3409,8
3409,17
3410,5
3410,8
3412,2
3412,4
3412,8
3414,8
3414,15
3414,18
3415,8
3417,2
3417,5
3418,2
3418,6
3418,8
3420,8
3420,17
3421,5
3422,5
3422,15
3423,8
3424,8
3425,8
3425,13
3426,8
3426,15
3428,8
3429,3
3429,5
3430,1
3430,6
3430,8
3431,1
3431,8
3432,1
3432,8
3433,1
3433,8
3434,1
3434,8
3435,6
3435,8
3435,10
3436,8
3436,15
3438,1
3438,4
3438,5
3438,9
3438,16
3439,1
3439,4
3439,9
3440,1
3440,2
3440,4
3440,5
3440,9
3441,1
3441,8
3441,18
3442,1
3442,6
3442,8
3444,1
3445,14
3445,17
3446,5
3446,8
3447,8
3448,5
3448,8
3448,18
3449,8
3450,5
3451,8
3452,1
3452,6
3452,15
3452,17
3453,8
3453,15
3454,5
3454,15
3455,8
3455,17
3456,8
3459,8
3459,11
3461,2
3461,8
3461,17
3462,5
3462,8
3462,15
3466,5
3466,9
3467,8
3467,19
3468,8
3469,8
3470,2
3470,8
3471,2
3471,8
3471,16
3473,5
3474,16
3474,17
3475,8
3475,15
3476,11
3476,14
3477,5
3477,8
3478,8
3479,2
3479,9
3479,15
3480,8
3480,15
3481,5
3481,8
3481,15
3483,3
3483,4
3484,17
3489,2
3489,5
3489,9
3492,2
3492,5
3492,15
3494,2
3494,8
3494,19
3496,8
3497,5
3498,8
3499,8
3499,11
3499,17
3500,5
3500,8
3501,5
3501,15
3502,8
3503,8
3503,14
3503,16
3504,5
3504,8
3505,8
3505,14
3505,17
3506,5
3506,8
3507,5
3508,1
3508,2
3508,8
3508,17
3508,19
3510,8
3510,17
3511,5
3512,8
3512,15
3513,8
3513,17
3514,8
3515,5
3515,15
3516,5
3516,9
3516,15
3519,1
3519,8
3519,18
3521,5
3521,8
3524,5
3524,15
3525,5
3526,5
3526,8
3527,1
3527,16
3527,17
3528,8
3528,15
3529,6
3529,17
3531,5
3531,8
3531,15
3534,8
3535,6
3535,11
3535,14
3535,17
3536,5
3536,8
3536,15
3537,5
3537,8
3538,5
3539,7
3543,5
3543,8
3544,5
3545,8
3545,13
3546,8
3546,11
3546,17
3548,5
3548,8
3549,5
3549,13
3549,15
3550,11
3551,6
3551,8
3551,17
3552,5
3553,8
3553,17
3554,8
3554,15
3555,1
3555,17
3555,18
3556,8
3556,15
3557,14
3557,17
3559,5
3559,8
3559,15
3563,1
3563,11
3564,4
3564,5
3565,5
3565,8
3566,5
3566,8
3567,5
3567,8
3567,15
3568,5
3568,15
3569,5
3569,8
3571,5
3571,8
3572,11
3572,16
3573,11
3573,16
3574,11
3574,16
3576,1
3576,11
3576,16
3577,8
3577,15
3578,1
3578,2
3578,8
3580,8
3581,5
3584,1
3584,8
3584,15
3584,17
3586,8
3586,15
3587,11
3590,5
3590,8
3591,5
3591,8
3592,3
3592,16
3593,1
3593,16
3594,8
3594,13
3596,5
3597,5
3598,6
3598,8
3598,15
3598,17
3599,5
3599,13
3604,13
3606,5
3606,13
3606,15
3608,2
3608,5
3609,7
3614,5
3614,15
3615,2
3615,3
3615,4
3616,5
3616,15
3617,5
3618,5
3618,6
3619,5
3622,5
3623,1
3623,2
3623,17
3624,1
3624,2
3624,5
3624,19
3625,7
3626,5
3627,11
3627,17
3628,1
3628,8
3628,15
3628,18
3629,2
3629,5
3629,15
3632,5
3632,6
3633,1
3633,2
3633,15
3633,17
3634,17
3635,1
3635,2
3635,17
3637,8
3638,1
3638,2
3638,16
3638,17
3639,1
3639,2
3639,17
3640,5
3640,8
3641,8
3643,1
3643,8
3643,18
3646,5
3648,11
3648,16
3649,8
3652,11
